 nodes				 score
 58381				0.069465
 59764				0.069465
 59767				0.069465
 39966				0.069462
 68520				0.069453
 33943				0.069449
 58127				0.069444
 39759				0.069441
 10626				0.069438
 33786				0.069437
 25058				0.069433
 29251				0.069423
 13712				0.069423
 58060				0.069407
 42286				0.069407
 64621				0.069406
 36589				0.069402
 18383				0.069394
 27391				0.069389
 27525				0.069374
 52176				0.069372
  7370				0.069371
 39182				0.069369
 38120				0.069366
 38212				0.069366
 73527				0.069366
 43078				0.069365
 28409				0.069364
  8206				0.069363
 37425				0.069351
 57563				0.069348
 11000				0.069344
 23575				0.069335
 23583				0.069335
 34835				0.069323
 26428				0.069319
 20469				0.069318
 29190				0.069315
 30696				0.069314
 59634				0.069285
 43312				0.069284
 43607				0.069281
 19629				0.069279
  1734				0.069278
 17720				0.069277
 58196				0.069276
 58198				0.069276
 63144				0.069273
 10743				0.069270
 16590				0.069261
 21760				0.069261
 51921				0.069259
 60202				0.069259
 12616				0.069258
 53170				0.069254
 59301				0.069252
 33837				0.069251
 30750				0.069248
 34359				0.069234
 63015				0.069224
 21099				0.069218
  4590				0.069215
  6928				0.069215
 59570				0.069201
 69651				0.069200
  4872				0.069198
  9957				0.069190
 50137				0.069185
 50138				0.069185
 14763				0.069183
 70629				0.069182
 37982				0.069179
  8364				0.069179
 26432				0.069170
  3068				0.069168
 11061				0.069165
 33827				0.069162
 41552				0.069159
 22006				0.069148
 15212				0.069146
 24404				0.069132
 23299				0.069117
 51744				0.069109
 55774				0.069108
 63222				0.069107
 11024				0.069101
 69026				0.069097
 69027				0.069097
 69028				0.069097
 69029				0.069097
 69030				0.069097
 29271				0.069083
 13578				0.069081
 28232				0.069081
 56312				0.069079
 40561				0.069077
 24420				0.069075
 34180				0.069075
 29320				0.069074
 34883				0.069074
 43789				0.069073
  6486				0.069071
 13652				0.069069
 39259				0.069056
 18866				0.069055
 34172				0.069050
 20052				0.069042
 25518				0.069020
  1689				0.069016
 49356				0.069012
 52687				0.069012
 52688				0.069012
 52691				0.069012
 31712				0.069011
 42133				0.069007
 24974				0.069005
 51082				0.069003
 53338				0.068976
 51347				0.068966
 33454				0.068956
 12410				0.068953
 39187				0.068943
 21978				0.068942
 54128				0.068938
 54130				0.068938
 54131				0.068938
 56367				0.068929
 33682				0.068924
 24791				0.068917
 11103				0.068914
 22447				0.068903
 14626				0.068903
 38513				0.068890
  4866				0.068889
 37916				0.068885
 11256				0.068874
 33261				0.068866
  7733				0.068863
 29786				0.068856
 57111				0.068854
 40853				0.068844
 55013				0.068840
 35798				0.068838
 50029				0.068837
 44632				0.068827
 69881				0.068825
 21753				0.068814
 49776				0.068810
 65766				0.068808
 65767				0.068808
 65768				0.068808
 37548				0.068797
 37090				0.068791
 20769				0.068786
 64406				0.068783
 45903				0.068780
  3807				0.068779
 65497				0.068773
 49299				0.068771
 70357				0.068765
 65728				0.068765
 70444				0.068750
 42617				0.068737
 42753				0.068728
  2452				0.068713
 62795				0.068705
 11942				0.068704
  8227				0.068689
 39153				0.068685
 28036				0.068683
 65433				0.068683
 65434				0.068683
 66099				0.068666
 17974				0.068659
 37778				0.068658
 62301				0.068657
 69978				0.068653
 57856				0.068644
  8980				0.068632
  6570				0.068630
 11796				0.068628
 60727				0.068623
 60728				0.068623
 26035				0.068621
 10716				0.068619
 53818				0.068614
 45268				0.068605
 27026				0.068604
 31124				0.068595
 32396				0.068594
 15320				0.068588
 57565				0.068588
 26480				0.068578
 12294				0.068568
 51766				0.068566
 61127				0.068564
 34896				0.068562
 14024				0.068551
 36474				0.068548
 30220				0.068547
 40278				0.068540
 15954				0.068534
 63183				0.068531
 30788				0.068527
 33231				0.068527
 52736				0.068527
 40339				0.068526
 39299				0.068520
 25977				0.068513
 50528				0.068511
 56135				0.068509
 27720				0.068503
 57964				0.068502
 51460				0.068495
 71309				0.068489
 21281				0.068487
 54775				0.068480
 18627				0.068478
 33762				0.068464
 51676				0.068457
 70418				0.068456
 25169				0.068455
  7358				0.068455
 27749				0.068450
 33267				0.068443
 10996				0.068429
 59343				0.068429
 59344				0.068429
 59345				0.068429
 59346				0.068429
 38281				0.068426
 12662				0.068425
 65901				0.068421
 65902				0.068421
 23723				0.068417
 70271				0.068416
 70310				0.068416
 70311				0.068416
  8128				0.068412
 52124				0.068411
  9784				0.068410
  1862				0.068407
 12002				0.068406
 32975				0.068405
 21095				0.068401
 37479				0.068372
 31516				0.068368
 50314				0.068366
 49314				0.068366
 63173				0.068361
 33308				0.068358
 48863				0.068357
 14033				0.068356
  5464				0.068342
  5120				0.068341
 58774				0.068337
  4328				0.068336
   811				0.068332
 14976				0.068326
 68734				0.068324
 65341				0.068324
 13477				0.068318
 12943				0.068315
 44593				0.068311
 21782				0.068311
 20775				0.068301
 62936				0.068285
 62937				0.068285
 41243				0.068285
 46368				0.068271
 43529				0.068268
  6852				0.068245
 46117				0.068235
 25087				0.068234
 45328				0.068232
 28319				0.068227
 34760				0.068225
 19156				0.068215
   968				0.068210
 18699				0.068206
 11547				0.068200
  5540				0.068197
 68117				0.068184
 68119				0.068184
 58128				0.068179
 14405				0.068178
 57123				0.068173
 37389				0.068171
  4285				0.068169
 17271				0.068163
 33961				0.068160
 48804				0.068159
 62692				0.068159
 14915				0.068149
  4897				0.068144
 22910				0.068141
 34076				0.068139
 41208				0.068139
 35110				0.068135
 10513				0.068134
 16486				0.068133
 28351				0.068127
 55050				0.068111
 26371				0.068109
 13174				0.068107
 28018				0.068104
 54190				0.068098
 63433				0.068097
 25654				0.068091
 68828				0.068090
 68829				0.068090
 36621				0.068077
  5279				0.068076
 54337				0.068069
 10742				0.068067
 22498				0.068067
 64792				0.068067
 24931				0.068066
 10322				0.068058
 27152				0.068051
  3791				0.068049
  3793				0.068049
 45174				0.068038
 39247				0.068035
  6449				0.068030
 69633				0.068029
 25998				0.068019
  5863				0.068018
 26027				0.068018
  6063				0.068016
  5384				0.068015
 68029				0.068013
 67665				0.068013
 54941				0.068012
 66666				0.068005
 66667				0.068005
 66668				0.068005
 18485				0.068003
 11666				0.067997
  8527				0.067995
 57889				0.067970
 54821				0.067968
 10065				0.067965
 16719				0.067963
 51007				0.067933
 67623				0.067932
 31618				0.067929
 32162				0.067926
 54857				0.067925
 38562				0.067921
 36381				0.067920
 71537				0.067916
 37491				0.067913
 57173				0.067903
 49174				0.067900
 17659				0.067900
 33955				0.067896
  7452				0.067895
 13940				0.067894
 33235				0.067893
 52062				0.067887
  9719				0.067878
 60609				0.067875
 65480				0.067872
 12720				0.067861
 13129				0.067856
 14403				0.067847
 50255				0.067846
 50265				0.067846
 50266				0.067846
 35889				0.067845
 60345				0.067842
 64231				0.067840
 64232				0.067840
 42737				0.067834
 51957				0.067834
  9764				0.067833
  9759				0.067831
 70360				0.067825
 21307				0.067822
  2014				0.067819
 11845				0.067812
 27590				0.067804
 10295				0.067785
 32717				0.067783
 39183				0.067780
 70129				0.067771
 33797				0.067770
 32130				0.067770
  4185				0.067754
 66133				0.067752
 47398				0.067751
 16879				0.067743
 13326				0.067741
  1722				0.067737
  3468				0.067737
  3824				0.067737
  4823				0.067737
  7987				0.067737
  8198				0.067737
  8635				0.067737
  8863				0.067737
  8876				0.067737
  8897				0.067737
  9539				0.067737
  9545				0.067737
  9726				0.067737
 13795				0.067737
 14697				0.067737
 16425				0.067737
 16772				0.067737
 17125				0.067737
 17216				0.067737
 17550				0.067737
 19272				0.067737
 19762				0.067737
 20225				0.067737
 20838				0.067737
 21555				0.067737
 21690				0.067737
 22107				0.067737
 22585				0.067737
 23712				0.067737
 25374				0.067737
 26358				0.067737
 26451				0.067737
 26782				0.067737
 28399				0.067737
 28711				0.067737
 29094				0.067737
 30321				0.067737
 30401				0.067737
 30620				0.067737
 31002				0.067737
 31195				0.067737
 32134				0.067737
 32218				0.067737
 33613				0.067737
 33655				0.067737
 33732				0.067737
 36373				0.067737
 37513				0.067737
 38390				0.067737
 38889				0.067737
 39549				0.067737
 40036				0.067737
 40626				0.067737
 40959				0.067737
 43146				0.067737
 44129				0.067737
 44323				0.067737
 45064				0.067737
 45275				0.067737
 45814				0.067737
 48165				0.067737
 48260				0.067737
 48486				0.067737
 48487				0.067737
 48514				0.067737
 48696				0.067737
 50456				0.067737
 51026				0.067737
 51693				0.067737
 52113				0.067737
 52454				0.067737
 52556				0.067737
 52760				0.067737
 52930				0.067737
 53041				0.067737
 53791				0.067737
 53922				0.067737
 54192				0.067737
 54557				0.067737
 54745				0.067737
 55292				0.067737
 56285				0.067737
 56868				0.067737
 57110				0.067737
 57375				0.067737
 58063				0.067737
 59833				0.067737
 59910				0.067737
 60710				0.067737
 61463				0.067737
 61530				0.067737
 62303				0.067737
 62304				0.067737
 63218				0.067737
 63289				0.067737
 63349				0.067737
 64225				0.067737
 64618				0.067737
 66405				0.067737
 66850				0.067737
 67274				0.067737
 67627				0.067737
 68756				0.067737
 68783				0.067737
 69642				0.067737
 69755				0.067737
 69948				0.067737
 71089				0.067737
 71350				0.067737
 71751				0.067737
 71835				0.067737
 72268				0.067737
 72367				0.067737
 72403				0.067737
 72418				0.067737
 72560				0.067737
 72579				0.067737
 73006				0.067737
 73189				0.067737
 73831				0.067737
 74458				0.067737
 74462				0.067737
 74490				0.067737
 74585				0.067737
 74647				0.067737
 74813				0.067737
 74985				0.067737
 75051				0.067737
 75101				0.067737
 75573				0.067737
 75686				0.067737
 20353				0.067734
 52542				0.067734
  1040				0.067727
 17694				0.067713
 56784				0.067712
 18551				0.067711
 10347				0.067710
 14708				0.067704
   949				0.067693
  5023				0.067691
 57464				0.067680
  1928				0.067678
 16596				0.067671
 27051				0.067668
 23067				0.067667
 66876				0.067662
 32089				0.067661
 27050				0.067653
  7909				0.067650
 10081				0.067648
 66489				0.067647
 53285				0.067637
 26733				0.067631
 71129				0.067630
 24598				0.067622
 26584				0.067620
 18023				0.067620
 36547				0.067619
 17037				0.067612
 42164				0.067612
 33986				0.067606
 52495				0.067604
 37339				0.067604
 10438				0.067589
  3700				0.067585
 38570				0.067581
 17969				0.067578
 53964				0.067576
 50605				0.067568
  9817				0.067563
 25796				0.067557
 19323				0.067553
 12963				0.067551
 32558				0.067539
 48138				0.067528
 11005				0.067523
  5531				0.067515
 17838				0.067513
 24594				0.067496
 12563				0.067488
 66906				0.067480
 12179				0.067479
 64131				0.067462
 31602				0.067462
 34465				0.067460
 27054				0.067458
 21622				0.067456
 48251				0.067451
 14431				0.067443
 24918				0.067441
 37382				0.067436
 13078				0.067433
 42385				0.067422
 32441				0.067414
 34075				0.067414
 66284				0.067407
 27788				0.067405
 48338				0.067404
 15957				0.067392
  8104				0.067391
  4926				0.067389
  9085				0.067387
 20127				0.067381
 58066				0.067360
 45518				0.067350
 24891				0.067349
 13654				0.067345
  9809				0.067343
  5291				0.067328
 17324				0.067328
 46440				0.067328
 23890				0.067318
 17083				0.067311
 39122				0.067310
 20584				0.067310
 20337				0.067304
 53707				0.067301
 21324				0.067298
 21761				0.067272
  1146				0.067266
 27569				0.067256
   819				0.067241
 48381				0.067234
 20906				0.067228
 47589				0.067224
 26818				0.067221
 32892				0.067219
 15490				0.067214
 70522				0.067208
  5799				0.067204
 37635				0.067195
   950				0.067194
 10328				0.067182
 14489				0.067162
  9046				0.067143
 44131				0.067141
 10028				0.067138
 34550				0.067138
 11325				0.067137
 35512				0.067118
 51353				0.067118
  3060				0.067117
 49136				0.067107
 13004				0.067106
 46299				0.067105
 12777				0.067099
  1452				0.067092
 51675				0.067089
 44814				0.067086
 19661				0.067085
 71523				0.067081
 40694				0.067078
  3212				0.067077
 17062				0.067062
  1345				0.067056
 18899				0.067052
 63678				0.067048
 43242				0.067044
 42156				0.067035
 21456				0.067032
 25414				0.067028
 44374				0.067023
 68260				0.067020
  4541				0.067011
 30964				0.067008
 30965				0.067008
 30969				0.067008
 42905				0.067006
 48830				0.067003
 48082				0.067000
 46714				0.066998
 14492				0.066997
 37804				0.066994
 64643				0.066991
 69531				0.066991
  4086				0.066986
 14023				0.066971
 27327				0.066968
 47507				0.066968
 46660				0.066950
 60004				0.066946
 36229				0.066936
 14692				0.066927
  2584				0.066926
 45068				0.066924
 43813				0.066920
 43814				0.066920
 43816				0.066920
 43817				0.066920
 41048				0.066920
 20309				0.066911
  7339				0.066907
 49781				0.066895
 14639				0.066891
 16613				0.066891
 35610				0.066890
 39769				0.066888
 21148				0.066887
 67875				0.066882
 51737				0.066879
 24821				0.066870
 10358				0.066864
 43225				0.066863
  9144				0.066858
  9756				0.066856
  4057				0.066855
 47504				0.066850
  4478				0.066836
 40160				0.066832
 60665				0.066831
 25311				0.066826
 30393				0.066824
 52520				0.066823
 26976				0.066822
 38034				0.066821
 25013				0.066820
 26504				0.066815
 26506				0.066815
 26508				0.066815
  5337				0.066812
  5339				0.066812
 38996				0.066798
 49717				0.066796
 47848				0.066785
 29497				0.066784
 30334				0.066781
 22507				0.066777
 21756				0.066765
 13665				0.066764
 55341				0.066763
 12717				0.066751
 38645				0.066748
  4430				0.066741
 57157				0.066740
 25715				0.066740
 68785				0.066740
 68786				0.066740
  7663				0.066738
 25283				0.066737
 67008				0.066737
 37431				0.066729
 35336				0.066728
 69355				0.066726
 48981				0.066725
 39994				0.066718
 33651				0.066711
 38974				0.066699
 13243				0.066692
  8427				0.066689
  8275				0.066683
 48817				0.066681
 29279				0.066679
 34729				0.066676
 14888				0.066675
 44813				0.066673
 75480				0.066668
 41811				0.066665
 39829				0.066661
 18278				0.066658
 37351				0.066651
  9089				0.066649
 60333				0.066649
 15904				0.066647
 24531				0.066643
 28322				0.066642
 20795				0.066639
 18341				0.066636
 30680				0.066635
 23581				0.066628
 64312				0.066627
 64313				0.066627
 64314				0.066627
 64315				0.066627
 53708				0.066620
 55430				0.066620
 25387				0.066616
 60135				0.066608
  6219				0.066606
 61147				0.066604
 61685				0.066592
 67049				0.066592
 11919				0.066589
 67598				0.066580
  6304				0.066578
 41175				0.066577
 75313				0.066567
 75314				0.066567
 40472				0.066566
 40329				0.066561
 21389				0.066560
 60868				0.066555
 50238				0.066546
 19305				0.066540
  4749				0.066539
 16667				0.066538
 68934				0.066538
 68935				0.066538
 12276				0.066537
 68241				0.066537
 30134				0.066525
 28129				0.066523
 38788				0.066521
 56815				0.066513
 42046				0.066508
 63980				0.066507
 16795				0.066507
 37965				0.066506
 27629				0.066498
 50054				0.066498
 19601				0.066497
 45453				0.066497
 50061				0.066497
 69288				0.066497
 70753				0.066497
 70927				0.066497
 74565				0.066497
 75774				0.066497
 41556				0.066484
 45489				0.066478
